"time(long)","rating","title","text","reply"
"1511503200000","5","","Nop not cool i love it yea do you love it too. I dooooo...????",""
"1511503200000","5","","It's AMAZING😍",""
"1511503200000","5","","زیباست ّ",""
"1511503200000","5","","Yes yassss love it I cant stop playing it",""
"1511503200000","4","","It's good in all but sometimes some of them go too fast",""
"1511503200000","5","","It is so fast that I can't move my hands quikly",""
"1511503200000","5","","Great game! Addicting! Love games like this. Really smooth songs to play on. Perfect fit for my phone size on my lg.",""
"1511503200000","5","","Hmm",""
"1511503200000","5","","This game is a great, challenging, time-killer, perfect for music lovers like myself. It's also useful in improving dexterity and hand-eye coordination.",""
"1511503200000","5","","Its a good game",""
"1511503200000","3","","Too many ads but it's also a very good game",""
"1511503200000","5","","I love this app. By stephens",""
"1511503200000","5","","U know look at my rating",""
"1511503200000","5","","Love it so much",""
"1511503200000","1","","Sucks",""
"1511503200000","5","","This game is awesome I love it some much",""
"1511503200000","5","","This game is f***king amazing",""
"1511503200000","5","","My kids love it when I let them play it",""
"1511503200000","5","","Omg l love this app",""
"1511503200000","5","","Its the best 👍💯 the song are relaxing i love it.im addicted",""
"1511503200000","5","","Please add a leaderboard for multiplayer. Great game",""
"1511503200000","5","","Loved it",""
"1511503200000","4","","Like it",""
"1511503200000","5","","Love it so much",""
"1511503200000","5","","Its one of the best games",""
"1511503200000","5","","it coms me dowm",""
"1511503200000","5","","Tony😎😎😎😎😎😎😎😎",""
"1511503200000","5","","Awesomely to cool",""
"1511503200000","3","","Good",""
"1511503200000","5","","Its amazing but they really need to add a resume button when you get 1 crown.Its really anoying if you need start again from the beginning to take that another crown",""
"1511503200000","1","","This is such a crappy game. When i was playing i kept clicking the piano key but then it just shows that i didnt hit it.",""
"1511503200000","5","","Good 👍👍👍👍👍👍",""
"1511503200000","5","","Great Game",""
"1511503200000","4","","It is a good game to pass by time",""
"1511503200000","4","","This game needs to let people download their own songs.But besides that,this game is great.",""
"1511503200000","5","","Soy Hermosa bye asquerosos",""
"1511503200000","5","","Ues",""
"1511503200000","3","","Would be better if there was  more, popular songs.",""
"1511503200000","5","","Not bad",""
"1511503200000","5","","An excellent choice for a brief bit of music to break the monotony of any day.",""
"1511503200000","4","","Great game, some music is just a bit to slow, and game controls could improve some, though overall a very fun game!",""
"1511503200000","5","","I love this app",""
"1511503200000","5","","I think this game is really fun",""
"1511503200000","1","","It's a little bit boring",""
"1511503200000","5","","So good love it",""
"1511503200000","5","","Des nuts",""
"1511503200000","5","","Love this app 👍",""
"1511503200000","5","","I love it",""
"1511503200000","5","","Its awsome but the graphics could be a bit better",""
"1511503200000","4","","It is cool",""
"1511416800000","1","","I hate this app all u do is press buttens and we need cooler songs",""
"1511416800000","5","","It keeps with your pase of t the 🎮",""
"1511416800000","5","","I think this game is sooooooooooo fun finer then heak.I love it so so so so so so much",""
"1511416800000","5","","It cool",""
"1511416800000","5","","I love this game but at times it can get boring",""
"1511416800000","1","","It didn't work on my galaxy s6 edge . It's like , it needs to connet to sth then it fail",""
"1511416800000","5","","It's so fun",""
"1511416800000","5","","It is awesome  ☺",""
"1511416800000","5","","Waffles  Are good.",""
"1511416800000","5","","I love the songs that it has I just keep replaying one peculiar song that I love on here to me this is the best tap the tiles",""
"1511416800000","5","","Be a mavierck and yea bye    Ya yeeeeetttttt",""
"1511416800000","5","","I got 3008",""
"1511416800000","5","","Coolio",""
"1511416800000","1","","THIS GAME SUCKS",""
"1511416800000","5","","IDK",""
"1511416800000","5","","Awesome!!!!!!",""
"1511416800000","5","","It is so so cool I can be in it for ever",""
"1511416800000","5","","I love games like this because you got to be able to tap fast or you wouldn't be able to get anywhere should be good for my youtube channel so.",""
"1511416800000","5","","This is the best game that I have ever downloaded",""
"1511416800000","5","","Its cool and interesting",""
"1511416800000","5","","Good game",""
"1511416800000","5","","Ya its asome",""
"1511416800000","5","","So cool",""
"1511416800000","5","","Fun, cool",""
"1511416800000","5","","I love piano tiles totally think you should download it is the bomb!!!!!!                                ;)",""
"1511416800000","5","","خیلی عالی و خوب هست ولی تنها بدیش اینه که پشت هم فقط تبلیغات نشون میده خیلی زیاد",""
"1511416800000","1","","LOL",""
"1511416800000","5","","Very fun game. It's a time killer. I like how it's just keeps going. #MagicTiles3",""
"1511416800000","5","","It awsome",""
"1511416800000","5","","a very challenging and cool game loved it!",""
"1511416800000","5","","I love it",""
"1511416800000","4","","It great but I think you should put multiplayer mode so then we can battle 😎 ok thanks for reading this",""
"1511416800000","1","","PONY",""
"1511416800000","5","","I liked it becuse the music",""
"1511416800000","3","","It's ok",""
"1511416800000","5","","Love it!💩",""
"1511416800000","5","","Its callubging for your fingers but easy for me because I got 1233 tiles on tiles 4",""
"1511416800000","5","","Sooooooooooo funnnnn and awesome",""
"1511416800000","4","","It is ok",""
"1511416800000","4","","It's not a rip off of P.2 because it's better and p.s do not try piano tiles 5",""
"1511416800000","5","","Asome!!!!!!!!!!!!!!!",""
"1511416800000","5","","Amazing",""
"1511416800000","5","","Super   TV",""
"1511416800000","5","","sky  Thurman Hannah muscleman Osman Landry Kent oh jacket Hannah embargo Whitney Houston you musical instruments to Jammu and Kashmir India and I will be in the future of our games are based on the future of our games are based on the future of our games are based on the future of our games are based on the future of our games are based on the future of our games are based on the future of our games are based on the future of our games are based on the future of our games are based on the future of our games are based on the future of our games are based on the future of our games are based on the future of our games are based on the future of our games are based on the future of our games    Mi glitch Kristyn Malthus Kabbalah panelled Lanark 3tiles",""
"1511416800000","3","","It is good",""
"1511416800000","3","","Its ok",""
"1511416800000","5","","So fun",""
"1511416800000","3","","This game is ok but i never dwleted the app once i got the app and i was on like level 13 and it send me back to level 1 that is just bogus.",""
"1511416800000","3","","After a game from online. There is always a video advertisement and I hate advertisement when u can't get out of the video advertisement immediately! Better fixed the advertisement or else this game would be Shity! If you would like to show people about game advertisement I suggest u to let people get out of that video advertisement if they want to.  Not let them watch for 10 seconds then there's a cancel. Hope this is a good tip for you to improve your game into a better ""Magic Tiles 3""",""
"1511416800000","5","","It is the best",""
"1511416800000","5","","It's. Great",""
"1511416800000","5","","It is ao awsome to play and battle each other",""
"1511416800000","5","","The songs are so beautiful just love the way this piano game is made try it",""
"1511416800000","5","","Because pichi love this game😎",""
"1511416800000","5","","My name is jeff...i liked the app dough",""
"1511416800000","3","","It is good but it is kind of hard",""
"1511416800000","5","","Iove it's the best piano game I've ever played I give it a five score rating",""
"1511416800000","5","","Awesome",""
"1511416800000","5","","It coollllllllll",""
"1511416800000","5","","The Best Game Ever",""
"1511416800000","5","","I think it is reallt fun to play",""
"1511416800000","5","","It's very intresting game for me and i love music",""
"1511416800000","5","","Best games ever!!!! Plus it is so entertaining and super challenging.",""
"1511416800000","4","","Its prewty lit",""
"1511416800000","5","","Love it",""
"1511416800000","5","","I love it!!.I love all the songs everything",""
"1511416800000","5","","Great game u should download it right now",""
"1511416800000","5","","I think it has awesome songs",""
"1511416800000","5","","I don't like when I press the black but it said I don't",""
"1511416800000","5","","amasing music.",""
"1511416800000","5","","ADD BETTER STUFF",""
"1511416800000","5","","It is a interesting game",""
"1511416800000","1","","I hate this game bcz it's can't install in my mobile 😭😭😭😭",""
"1511416800000","5","","Awesome",""
"1511416800000","5","","This game is so fun! And it has great songs.😁🎶",""
"1511416800000","5","","Ig",""
"1511416800000","5","","Omg it's so awesome say if ur bored u can always play this game and free and safe it so addictive and I hope you rate how bout RATE IT NOW",""
"1511416800000","5","","Its a good game",""
"1511416800000","5","","Cool good",""
"1511416800000","5","","Nice game   Nice game",""
"1511416800000","5","","Anju",""
"1511416800000","3","","For be do if to he I'm v do",""
